id,username,date,text,hashtags,geo,traffic
1049778382240710658,WJHG_TV,2018-10-09 21:47:24+00:00,"For more information don't forget to follow the pages of our team of meteorologist... @smithwjhg , @RyanMichaelsWX , @TylerAllender , @EmilyKayeWX",,,1
1049777464166240257,WJHG_TV,2018-10-09 21:43:46+00:00,The area of highest storm surge is now Mexico Beach eastward thru Franklin County in our area. 9-13' of surge can be expected there while in Walton & most of Bay Counties 6-9' of surge can be expected. This type of surge will cause catastrophic damage.,,,1
1049768760909926400,fl511_panhandl,2018-10-09 21:09:11+00:00,"Cleared: Object on roadway in Jackson on I-10 west at MM 155, right lane blocked. Last updated at 05:07:48PM.",,,1
1049768512678445057,fl511_panhandl,2018-10-09 21:08:11+00:00,"New: Object on roadway in Jackson on I-10 west at MM 155, right lane blocked. Last updated at 05:07:48PM. #fl511 http://fl511.com/EventDetails/District%203-CHP/63652",#fl511,,1
1049766735421825024,WJHG_TV,2018-10-09 21:01:08+00:00,"A worst case scenario continues to take shape for Northwest Florida. As of 4 p.m. Tuesday, Michael is a category three with 120 mph winds. Further strengthening expected before landfall Wednesday. This is the real deal. #wjhgtv",#wjhgtv,,1
1049761966326202368,WJHG_TV,2018-10-09 20:42:11+00:00,"IMPORTANT! Deane Bozeman School's general population shekter is nearing capacity. NORTHSIDE ELEMENTARY is open as a general population shelter. If you need a special need shelter, continue to go to Bozeman.",,,1
1049751411876122624,WJHG_TV,2018-10-09 20:00:14+00:00,"Be careful out there! A truck carrying a sailboat lots its load on the Hathaway Bridge Tuesday afternoon due to a gust of wind, according to the driver.",,,1
1049739899161731072,WJHG_TV,2018-10-09 19:14:29+00:00,Our Hi-Res RPM model shows landfall over Bay County Wednesday afternoon. Anywhere from Walton County to Gulf/Franklin Counties... including Bay County should prepare for a direct hit from a Cat 3/4 hurricane.,,,1
1049738360821047296,WJHG_TV,2018-10-09 19:08:23+00:00,Michael continues to move closer to the panhandle. Buoy observations NE of the center now showing sustained winds of 51mph.,,,1
1049732501814607872,WJHG_TV,2018-10-09 18:45:06+00:00,12z Euro in... a little more west... 941mb at landfall. Could be a Cat4. Landfall Wednesday afternoon. This would be a worst case scenario for Bay/Gulf Counties as far as storm surge.,,,1
1049730242192056326,WJHG_TV,2018-10-09 18:36:07+00:00,Make sure to download the WJHG Weather App today to receive instant weather notifications and custom forecast videos for iPhone & Android. https://itunes.apple.com/us/app/wjhg-weather/id1358847597?mt=8 https://play.google.com/store/apps/details?id=com.wjhg.android.weather,,,1
1049724670482804737,WJHG_TV,2018-10-09 18:13:59+00:00,"Zoo World will be closed until Thursday, with a tentative plan to re-open Friday depending on the impacts from the storm. Staff have secured all of the animals on-site.",,,1
1049711542978207744,WJHG_TV,2018-10-09 17:21:49+00:00,Florida U.S. Senators have sent a letter to President Trump ahead of Hurricane Michael.,,,1
1049710295101239296,WJHG_TV,2018-10-09 17:16:51+00:00,"If you live in Holmes County and need a ride to a shelter, call the Holmes County Communications Center at 850-547-3681 (Option 1).",,,1
1049695822689030144,WJHG_TV,2018-10-09 16:19:21+00:00,A new watch has been issued for Northwest Florida. Stay with your Local Weather Authority...,,,1
1049694282603474945,WJHG_TV,2018-10-09 16:13:14+00:00,A new watch has been issued for Northwest Florida. Stay with your Local Weather Authority...,,,1
1049693803186143233,WJHG_TV,2018-10-09 16:11:19+00:00,A new watch has been issued for Northwest Florida. Stay with your Local Weather Authority...,,,1
1049687496571936768,WJHG_TV,2018-10-09 15:46:16+00:00,"JUST IN: Tyndall AFB is providing transportation to base personnel and their families without transportation. Pickup locations and what you can bring with you are listed on our website. Just search keywords ""Bay County Hurricane Michael Information"".",,,1
1049673915440746496,WJHG_TV,2018-10-09 14:52:18+00:00,"NEW INFORMATION: Holmes County Emergency Management officials say several shelters will open Tuesday at 10am, October 9th. https://www.wjhg.com/wecp/content/news/Holmes-County-Hurricane-Michael-Information-495914961.html",,,1
1049673744057344000,fl511_panhandl,2018-10-09 14:51:37+00:00,A Silver Alert has been issued for Raymond Armstrong out of Venice. Look for a 2007 Beige Hyundai Santa Fe FL tag...http://fl511.com/List/Alerts,,,1
1049673029683429376,WJHG_TV,2018-10-09 14:48:46+00:00,"#Michael is still strengthening. As of 10 a.m., Hurricane Michael has winds of 110 mph. It's on the cusp of becoming a category three and it continues to show signs of strengthening. You need to either leave NOW or be on higher ground in a safe place by late afternoon. #Local18",#Michael #Local18,,1
1049667979649187840,WJHG_TV,2018-10-09 14:28:42+00:00,You likely won't be catching a flight today.,,,1
1049667096135766020,WJHG_TV,2018-10-09 14:25:12+00:00,"THIS JUST IN: Bay District Schools announces it will now be closed Tuesday, Wednesday and Thursday of this week due to the threat from Hurricane Michael.",,,1
1049660778561896448,WJHG_TV,2018-10-09 14:00:06+00:00,Jim Cantore is in the Panhandle! Post your Jim sightings!!,,,1
1049650057165905920,WJHG_TV,2018-10-09 13:17:29+00:00,"Bay County: Deane Bozeman School will be the primary special needs shelter. If needed, Northside Elementary School will open for special needs but not until Bozeman’s facilities are at capacity. A general population shelter will remain at both locations. Bozeman opens at 10 am.",,,1
1049649796225658883,WJHG_TV,2018-10-09 13:16:27+00:00,D & D Tires in Panama City is performing free tire pressure and fluid checks on vehicles for those leaving town to escape the storm. https://www.wjhg.com/content/news/Free-tire-pressure-and-fluid-checks-for-those-evacuating-the-storm-496211141.html,,,1
1049632584244887552,WJHG_TV,2018-10-09 12:08:03+00:00,The latest update from the National Hurricane Center bumps Hurricane Michael up to a category two. Michael is expected to continue intensifying as the day progresses.,,,1
1049625960973258752,WJHG_TV,2018-10-09 11:41:44+00:00,"Hurricane Hunters found winds of 102 mph on their last pass. As of now Michael is a category one, but 96 mph makes it a category 2. The next advisory from the National Hurricane Center comes out at 7 a.m. CDT",,,1
1049621390972911616,WJHG_TV,2018-10-09 11:23:35+00:00,Power outages are likely across most of northwest Florida by Wednesday night.,,,1
1049615477935353858,WJHG_TV,2018-10-09 11:00:05+00:00,Mandatory Evacuations are still underway early this morning. Please be safe on the roads.,,,1
1049590576017022976,fl511_panhandl,2018-10-09 09:21:08+00:00,"Cleared: Bridge maintenance operations in Escambia on Pensacola Bay Bridge south at Pensacola Bay Bridge, right lane blocked. Last...",,,1
1049588822672109568,WJHG_TV,2018-10-09 09:14:10+00:00,The 4 a.m. update keeps Michael on a similar track. It is still expected to be a category three at landfall with winds of 120 mph.,,,1
1049579537326100480,fl511_panhandl,2018-10-09 08:37:16+00:00,"New: Bridge maintenance operations in Escambia on Pensacola Bay Bridge south at Pensacola Bay Bridge, right lane...http://fl511.com/EventDetails/District%203-CHP/63582",,,1
1049570142890414081,WJHG_TV,2018-10-09 07:59:56+00:00,A new watch has been issued for Northwest Florida. Stay with your Local Weather Authority...,,,1
1049569828472786944,WJHG_TV,2018-10-09 07:58:41+00:00,A new watch has been issued for Northwest Florida. Stay with your Local Weather Authority...,,,1
1049569571810811904,WJHG_TV,2018-10-09 07:57:40+00:00,A new advisory has been issued for Northwest Florida from your Local Weather Authority...,,,1
1049569419062640640,WJHG_TV,2018-10-09 07:57:04+00:00,A new watch has been issued for Northwest Florida. Stay with your Local Weather Authority...,,,1
1049569308127440897,WJHG_TV,2018-10-09 07:56:37+00:00,A new advisory has been issued for Northwest Florida from your Local Weather Authority...,,,1
1049568969504550912,WJHG_TV,2018-10-09 07:55:17+00:00,A new advisory has been issued for Northwest Florida from your Local Weather Authority...,,,1
1049550912686096384,WJHG_TV,2018-10-09 06:43:31+00:00,"Gas, water and other items are in high demand as people prepare for Hurricane Michael.",,,1
1049546714514972673,fl511_panhandl,2018-10-09 06:26:51+00:00,A Silver Alert has been issued for Salome Wallace out of Doral. Look for a 2010 Gray Honda Civic Fl Tag DGDU78....http://fl511.com/List/Alerts,,,1
1049498435303432192,WJHG_TV,2018-10-09 03:15:00+00:00,"""I might not have a home to come back to,"" said Bay County resident Tammy Wilson.",,,1
1049467136639475712,WJHG_TV,2018-10-09 01:10:38+00:00,Jackson County commissioners signed a local state of emergency Monday morning ahead of Hurricane Michael's landfall.,,,1
1049451745896730624,fl511_panhandl,2018-10-09 00:09:28+00:00,"Cleared: Disabled vehicle in Escambia on Pensacola Bay Bridge south at Pensacola Bay Bridge, right lane blocked. Last updated at 08:01:17PM.",,,1
1049449724078637056,fl511_panhandl,2018-10-09 00:01:26+00:00,"Updated: Disabled vehicle in Escambia on Pensacola Bay Bridge south at Pensacola Bay Bridge, right lane blocked....http://fl511.com/EventDetails/District%203-CHP/63553",,,1
1049443184848322560,fl511_panhandl,2018-10-08 23:35:27+00:00,"Updated: Crash in Bay on US-231 north at Camp Flowers Rd and traffic backed up until beyond CR-2301, all lanes...http://fl511.com/EventDetails/District%203-CHP/63552",,,1
1049442884318060544,fl511_panhandl,2018-10-08 23:34:15+00:00,"New: Crash in Bay on US-231 north at Camp Flowers Rd and traffic backed up until beyond CR-2301, all lanes...http://fl511.com/EventDetails/District%203-CHP/63552",,,1
1049442374177476609,fl511_panhandl,2018-10-08 23:32:14+00:00,"New: Disabled vehicle in Escambia on Pensacola Bay Bridge south at Pensacola Bay Bridge, right lane blocked. Last...http://fl511.com/EventDetails/District%203-CHP/63553",,,1
1049436597970714624,WJHG_TV,2018-10-08 23:09:17+00:00,The following is important information regarding Hurricane Michael is for our Spanish-speaking viewers. Esta informacion sobre el Huracan Michael es para nuestros televidentes que hablan español.,,,1
1049436291992047618,WJHG_TV,2018-10-08 23:08:04+00:00,Power Outages will be likely as Michael makes landfall on Wednesday.,,,1
1049434573082435584,WJHG_TV,2018-10-08 23:01:14+00:00,"Remember, storm surge is one of the most dangerous parts of a hurricane. Here's the latest predictions for our area from Hurricane Michael. Water rise and inundation will be significant in low-lying and vulnerable spots. #wjhgtv",#wjhgtv,,1
1049422755010088960,fl511_panhandl,2018-10-08 22:14:16+00:00,A Hurricane Warning is in effect for multiple counties in Northwest Florida. http://fl511.com/List/Alerts,,,1
1049415107380432901,WJHG_TV,2018-10-08 21:43:53+00:00,A new advisory has been issued for Northwest Florida from your Local Weather Authority...,,,1
1049414997481312258,WJHG_TV,2018-10-08 21:43:27+00:00,"The 4pm track update from NHC was shifted west just a bit and the cone includes all of #NWFL. Timing remains around midday Wednesday for landfall. Surge: 4-8' Wind: 75mph+ Rain: 4-8"" Tornado: Low",#NWFL,,1
1049414840492679168,WJHG_TV,2018-10-08 21:42:49+00:00,A new advisory has been issued for Northwest Florida from your Local Weather Authority...,,,1
1049414521226481664,WJHG_TV,2018-10-08 21:41:33+00:00,Make sure to download the WJHG Weather App today to receive instant weather notifications and custom forecast videos for iPhone & Android. https://itunes.apple.com/us/app/wjhg-weather/id1358847597?mt=8 https://play.google.com/store/apps/details?id=com.wjhg.android.weather,,,1
1049413346435506179,WJHG_TV,2018-10-08 21:36:53+00:00,A new advisory has been issued for Northwest Florida from your Local Weather Authority...,,,1
1049402178782269441,WJHG_TV,2018-10-08 20:52:31+00:00,4 p.m. updated track keeps things about the same... major hurricane making a direct hit in Northwest Florida Wednesday. Some places will have significant damage from storm surge flooding. #wjhgtv,#wjhgtv,,1
1049389950268035073,WJHG_TV,2018-10-08 20:03:55+00:00,"Winds are at 75 mph but strengthening is anticipated up until landfall Wednesday. We need to be preparing for a major hurricane. Obey evacuation orders. Protect you and your family. Impacts will include storm surge surge, strong wind & heavy rain. #wjhgtv",#wjhgtv,,1
1049386733199081474,WJHG_TV,2018-10-08 19:51:08+00:00,Damaging wind will be one of the most widespread impacts from Hurricane Michael other than heavy rain. Power outages appear likely or widespread... even inland Wednesday. #wjhgtv,#wjhgtv,,1
1049370993268088833,WJHG_TV,2018-10-08 18:48:35+00:00,Here's the latest information coming from Walton County officials as it relates to a potential threat from Hurricane Michael.,,,1
1049368904064258049,WJHG_TV,2018-10-08 18:40:17+00:00,For those who cannot get the FloridaDisaster website to work. Here is a map of Bay County and the Evacuation Zones with a legend.,,,1
1049361424819081216,fl511_panhandl,2018-10-08 18:10:34+00:00,"Cleared: Object on roadway in Jackson on I-10 west at MM 141, right lane blocked. Last updated at 02:08:53PM.",,,1
1049361157927174146,fl511_panhandl,2018-10-08 18:09:30+00:00,"New: Object on roadway in Jackson on I-10 west at MM 141, right lane blocked. Last updated at 02:08:53PM. #fl511 http://fl511.com/EventDetails/District%203-CHP/63500",#fl511,,1
1049360640954048512,WJHG_TV,2018-10-08 18:07:27+00:00,"Resident and visitors in Franklin County, here is the latest information as it relates to Hurricane Michael.",,,1
1049359128626384898,fl511_panhandl,2018-10-08 18:01:27+00:00,"Cleared: Object on roadway in Escambia on I-10 east beyond MM 17 - Escambia Bay Bridge, center lane blocked. Last updated at 01:55:27PM.",,,1
1049358146978938882,fl511_panhandl,2018-10-08 17:57:33+00:00,"New: Object on roadway in Escambia on I-10 east beyond MM 17 - Escambia Bay Bridge, center lane blocked. Last...http://fl511.com/EventDetails/District%203-CHP/63498",,,1
1049357586909335554,WJHG_TV,2018-10-08 17:55:19+00:00,The Gulf is now closed for swimming on Panama City Beach. Please DON'T GO IN the next few days. #wjhgtv,#wjhgtv,,1
1049353614119096321,WJHG_TV,2018-10-08 17:39:32+00:00,Here's what residents in Okaloosa County need to know as it relates to Hurricane Michael.,,,1
1049342351297134592,fl511_panhandl,2018-10-08 16:54:47+00:00,There is Police Activity on SR-528 westbound at mile post 8. Motorists should expect ramp closures and delays. http://fl511.com/List/Alerts,,,1
1049336434652598277,fl511_panhandl,2018-10-08 16:31:16+00:00,"I-10: Due to possible High Winds, Motorists are advised to use caution on the Blackwater River Bridge near Mile...http://fl511.com/List/Alerts",,,1
1049335921471107072,fl511_panhandl,2018-10-08 16:29:14+00:00,"I-10: Due to possible High Winds, Motorists are advised to use caution on the Escambia Bay Bridge near Mile...http://fl511.com/List/Alerts",,,1
1049333758330068993,WJHG_TV,2018-10-08 16:20:38+00:00,"Here's the latest information out of Gulf County. It includes information on mandatory evacuations , as well as shelter information.",,,1
1049331243874181125,WJHG_TV,2018-10-08 16:10:38+00:00,"Stay up to date and connected to your Local Weather Authority. Download our free weather app... just search ""WJHG Weather"" in the google play or app store.",,,1
1049329183980175360,WJHG_TV,2018-10-08 16:02:27+00:00,BREAKING: All Bay District Schools will be closed Tuesday 10/9 and Wednesday 10/10 due to Hurricane Michael. #wjhgtv,#wjhgtv,,1
1049322848643436544,WJHG_TV,2018-10-08 15:37:17+00:00,More than 60 officials are gathered at the Jackson County EOC to discuss preparations for Hurricane Michael.,,,1
1049313308933808128,fl511_panhandl,2018-10-08 14:59:22+00:00,"Updated: Crash involving a tractor-trailer in Jackson on US-231 south beyond SR-2, right lane blocked. Last...http://fl511.com/EventDetails/District%203-CHP/63485",,,1
1049312058670559234,fl511_panhandl,2018-10-08 14:54:24+00:00,"Updated: Crash in Jackson on US-231 south beyond SR-2, right lane blocked. Last updated at 10:53:47AM. http://fl511.com/EventDetails/District%203-CHP/63485",,,1
1049311806655750144,fl511_panhandl,2018-10-08 14:53:24+00:00,Updated: Crash in Jackson on US-231 south beyond SR-2. Last updated at 10:52:53AM. http://fl511.com/EventDetails/District%203-CHP/63485,,,1
1049311315821547521,fl511_panhandl,2018-10-08 14:51:27+00:00,"Updated: Crash in Jackson on US-231 north beyond CR-162 /Jacob Rd, right lane blocked. Last updated at 10:50:31AM. http://fl511.com/EventDetails/District%203-CHP/63485",,,1
1049310821891887104,fl511_panhandl,2018-10-08 14:49:29+00:00,"New: Crash in Jackson on US-231 north beyond CR-162 /Jacob Rd, right lane blocked. Last updated at 10:48:23AM....http://fl511.com/EventDetails/District%203-CHP/63485",,,1
1049310725510979584,WJHG_TV,2018-10-08 14:49:06+00:00,No good news from the 10 a.m. update from the Hurricane Center... the official forecast now calls for a major category three hurricane to make landfall sometime Wednesday in the Panhandle. Impacts will be widespread as of right now. Stay tuned to #wjhgtv. We are here for you!,#wjhgtv,,1
1049294716548915200,WJHG_TV,2018-10-08 13:45:30+00:00,"Governor Rick Scott: ""We can rebuild your house, but we cannot rebuild your life. Take this seriously and keep your family safe."" According to the National Hurricane Center,w ind, storm surge and rain could begin within the next 36 hours along most of the Gulf Coast.",,,1
1049290818392080384,WJHG_TV,2018-10-08 13:30:00+00:00,Some guests joined us in the studio to tell you about the American Legion Auxiliary Emerald Coast Unit 402's 3rd Annual Patriot 5K Run/Walk. https://www.wjhg.com/content/news/3rd-Annual-Patriot-5K-495808981.html,,,1
1049283269186007041,WJHG_TV,2018-10-08 13:00:00+00:00,"""We're all just out here, not to condemn anybody at all. Our message is only about love,"" https://www.wjhg.com/content/news/Hundreds-of-people-rally-in-Panama-City-for-national-pro-life-campaign-495657181.html",,,1
1049277111481987072,fl511_panhandl,2018-10-08 12:35:32+00:00,"Cleared: Object on roadway in Okaloosa on I-10 east at MM 48, right lane blocked. Last updated at 08:34:15AM.",,,1
1049276824830795777,fl511_panhandl,2018-10-08 12:34:24+00:00,"New: Object on roadway in Okaloosa on I-10 east at MM 48, right lane blocked. Last updated at 08:34:15AM. #fl511 http://fl511.com/EventDetails/District%203-CHP/63473",#fl511,,1
1049275719350734848,WJHG_TV,2018-10-08 12:30:00+00:00,The United States Coast Guard is preparing for Tropical Storm Michael as it heads toward the Gulf Coast this week.,,,1
1049271971559755777,WJHG_TV,2018-10-08 12:15:07+00:00,A new advisory has been issued for Northwest Florida from your Local Weather Authority...,,,1
1049271725836460032,WJHG_TV,2018-10-08 12:14:08+00:00,A new advisory has been issued for Northwest Florida from your Local Weather Authority...,,,1
1049271481463721984,WJHG_TV,2018-10-08 12:13:10+00:00,A new advisory has been issued for Northwest Florida from your Local Weather Authority...,,,1
1049253495906426880,fl511_panhandl,2018-10-08 11:01:42+00:00,".Due to a crash in Flagler County, I-95 SB at MM 289/Palm Coast Pkwy, all lanes are blocked. Motorists are being...http://fl511.com/List/Alerts",,,1
1049253074324402176,WJHG_TV,2018-10-08 11:00:01+00:00,"""Stand by, be prepared, don't panic but listen to us, listen to the official information that we have on social media.""",,,1
1049251176385007616,fl511_panhandl,2018-10-08 10:52:29+00:00,"Cleared: Planned construction in Jackson on I-10 west at MM 160, left lane blocked. Last updated at 04:01:08AM.",,,1
1049248843865444352,WJHG_TV,2018-10-08 10:43:13+00:00,Michael is almost a hurricane and the entirety of N. Florida west of I-75 is under a Hurricane Watch & Storm Surge Watch. We’re about 48 hours away from feeling the effects from potentially a cat 3 storm. BE READY and make sure you have only the essentials https://www.ready.gov/hurricanes,,,1
1049236619071557632,fl511_panhandl,2018-10-08 09:54:38+00:00,"Cleared: Planned construction in Gadsden on I-10 west at MM 175, left lane blocked. Last updated at 04:00:58AM.",,,1
1049225476835889152,WJHG_TV,2018-10-08 09:10:22+00:00,A new advisory has been issued for Northwest Florida from your Local Weather Authority...,,,1
1049225030016684032,WJHG_TV,2018-10-08 09:08:35+00:00,A new advisory has been issued for Northwest Florida from your Local Weather Authority...,,,1
1049224690164805632,WJHG_TV,2018-10-08 09:07:14+00:00,A new advisory has been issued for Northwest Florida from your Local Weather Authority...,,,1
1049208166800642049,fl511_panhandl,2018-10-08 08:01:34+00:00,"Updated: Planned construction in Gadsden on I-10 west at MM 175, left lane blocked. Last updated at 04:00:58AM. http://fl511.com/EventDetails/District%203-CHP/63428",,,1
1049208166028906496,fl511_panhandl,2018-10-08 08:01:34+00:00,"Updated: Planned construction in Jackson on I-10 west at MM 160, left lane blocked. Last updated at 04:01:08AM. http://fl511.com/EventDetails/District%203-CHP/63430",,,1
1049198812638662656,fl511_panhandl,2018-10-08 07:24:24+00:00,"Updated: Planned construction in Jackson on I-10 west at MM 160, left lane blocked. Last updated at 03:23:48AM. http://fl511.com/EventDetails/District%203-CHP/63430",,,1
1049191286417362944,fl511_panhandl,2018-10-08 06:54:30+00:00,"Cleared: Disabled vehicle in Santa Rosa on I-10 west at Exit 28 /Ward Basin Rd, left lane blocked. Last updated at 01:47:00AM.",,,1
1049185121360928768,WJHG_TV,2018-10-08 06:30:00+00:00,"Six children in Minnesota have been diagnosed with a rare ""polio-like"" disease since mid-September, state health officials said. https://www.cnn.com/2018/10/07/health/afm-polio-like-illness-minnesota/index.html",,,1
1049178426618335232,fl511_panhandl,2018-10-08 06:03:24+00:00,"Updated: Planned construction in Gadsden on I-10 west at MM 175, left lane blocked. Last updated at 02:00:39AM. http://fl511.com/EventDetails/District%203-CHP/63428",,,1
1049178425976655872,fl511_panhandl,2018-10-08 06:03:24+00:00,"Updated: Planned construction in Jackson on I-10 west at MM 160, left lane blocked. Last updated at 02:00:48AM. http://fl511.com/EventDetails/District%203-CHP/63430",,,1
1049178217754636289,fl511_panhandl,2018-10-08 06:02:34+00:00,A Silver Alert has been issued for David Monington out of Jacksonville. Look for a 2012 Silver Toyota Avalon Fl...http://fl511.com/List/Alerts,,,1
1049177167656116224,fl511_panhandl,2018-10-08 05:58:24+00:00,"Cleared: Disabled vehicle in Santa Rosa on I-10 west at Exit 28 /Ward Basin Rd, left lane blocked. Last updated at 01:53:40AM.",,,1
1049176424727420930,fl511_panhandl,2018-10-08 05:55:27+00:00,"New: Disabled vehicle in Santa Rosa on I-10 west at Exit 28 /Ward Basin Rd, left lane blocked. Last updated at...http://fl511.com/EventDetails/District%203-CHP/63443",,,1
1049174404876435456,fl511_panhandl,2018-10-08 05:47:25+00:00,"New: Disabled vehicle in Santa Rosa on I-10 west at Exit 28 /Ward Basin Rd, left lane blocked. Last updated at...http://fl511.com/EventDetails/District%203-CHP/63441",,,1
1049165441334239232,fl511_panhandl,2018-10-08 05:11:48+00:00,A Silver Alert has been issued for Donald Coleman out of West Melbourne. Look for a 2000 Green Saturn Station...http://fl511.com/List/Alerts,,,1
1049164732203192322,WJHG_TV,2018-10-08 05:08:59+00:00,It is going to be another hot one today... get the latest on today's forecast as well as the track of Michael in the http://WJHG.com Weather Webcast. https://www.wjhg.com/content/news/Monday-Morning-Forecast-495707011.html,,,1
1049153516542087168,fl511_panhandl,2018-10-08 04:24:25+00:00,"New: Planned construction in Gadsden on I-10 east at MM 175, right lane blocked. Last updated at 12:23:58AM. #fl511 http://fl511.com/EventDetails/District%203-CHP/63439",#fl511,,1
1049148257077792768,fl511_panhandl,2018-10-08 04:03:31+00:00,"Updated: Planned construction in Gadsden on I-10 west at MM 175, left lane blocked. Last updated at 12:00:37AM. http://fl511.com/EventDetails/District%203-CHP/63428",,,1
1049148256129880065,fl511_panhandl,2018-10-08 04:03:31+00:00,"Updated: Planned construction in Jackson on I-10 west at MM 160, left lane blocked. Last updated at 12:00:58AM. http://fl511.com/EventDetails/District%203-CHP/63430",,,1
1049147161273876480,fl511_panhandl,2018-10-08 03:59:10+00:00,I-10: A major incident has closed all Westbound lanes in Santa Rosa County. Motorists are advised to expect...http://fl511.com/List/Alerts,,,1
1049145041845981185,WJHG_TV,2018-10-08 03:50:44+00:00,"The event began with a procession of the animals, then each one received a special blessing and a Saint Francis medal. https://www.wjhg.com/content/news/Local-church-holds-Blessing-of-the-Animals-event-495659011.html",,,1
1049143980263395328,fl511_panhandl,2018-10-08 03:46:31+00:00,"Updated: Crash in Santa Rosa on I-10 west at MM 27 /Blackwater Bridge, all lanes blocked. Last updated at...http://fl511.com/EventDetails/District%203-CHP/63429",,,1
1049143294016598017,fl511_panhandl,2018-10-08 03:43:48+00:00,A Silver Alert has been issued for John Schmidt out of Port Orange. Look for a 2016 Red Ford Fusion Fl Tag SAU81....http://fl511.com/List/Alerts,,,1
1049132917241393152,fl511_panhandl,2018-10-08 03:02:34+00:00,"Updated: Planned construction in Jackson on I-10 west at MM 160, left lane blocked. Last updated at 11:01:30PM. http://fl511.com/EventDetails/District%203-CHP/63430",,,1
1049132649514782722,fl511_panhandl,2018-10-08 03:01:30+00:00,"Updated: Planned construction in Gadsden on I-10 west at MM 175, left lane blocked. Last updated at 11:01:06PM. http://fl511.com/EventDetails/District%203-CHP/63428",,,1
1049127447504060417,WJHG_TV,2018-10-08 02:40:49+00:00,Here is an early look at the timing and significance of impacts here in NWFL. Keep in mind this could change significantly as the storm track evolves.,,,1
1049119038885036032,fl511_panhandl,2018-10-08 02:07:25+00:00,"Updated: Planned construction in Gadsden on I-10 west at MM 175, left lane blocked. Last updated at 10:06:48PM. http://fl511.com/EventDetails/District%203-CHP/63428",,,1
1049114514145366016,fl511_panhandl,2018-10-08 01:49:26+00:00,"New: Planned construction in Jackson on I-10 west at MM 160, left lane blocked. Last updated at 09:49:18PM. #fl511 http://fl511.com/EventDetails/District%203-CHP/63430",#fl511,,1
1049113501472571396,fl511_panhandl,2018-10-08 01:45:24+00:00,"Updated: Crash in Santa Rosa on I-10 west at MM 27 /Blackwater Bridge, right lane blocked. Last updated at...http://fl511.com/EventDetails/District%203-CHP/63429",,,1
1049112239658164224,fl511_panhandl,2018-10-08 01:40:24+00:00,"Updated: Planned construction in Gadsden on I-10 west at MM 175, left lane blocked. Last updated at 09:39:41PM. http://fl511.com/EventDetails/District%203-CHP/63428",,,1
1049111708659322880,WJHG_TV,2018-10-08 01:38:17+00:00,"Highs will reach the upper 80s on Monday, but it will feel more like the mid to upper 90s. There is a 30% chance of rain. Most of the activity will be in the afternoon, but a few showers could pop up along the coast in the morning.",,,1
1049104114515419136,WJHG_TV,2018-10-08 01:08:06+00:00,Check out the owl hanging out in front of our Downtown Panama City camera this evening...,,,1
1049100748758437890,WJHG_TV,2018-10-08 00:54:44+00:00,The teen was reportedly trying to cross Resota Beach Road.,,,1
1049100241100857344,WJHG_TV,2018-10-08 00:52:43+00:00,They are also facing other charges related to outstanding warrants. https://www.wjhg.com/content/news/Two-facing-charges-after-marijuana-is-found-growing-inside-apartment-495518061.html,,,1
1049097437950959622,WJHG_TV,2018-10-08 00:41:35+00:00,The limo was carrying four sisters celebrating the 30th birthday of one of them. https://www.nbcnews.com/news/us-news/20-people-killed-vehicle-crash-new-york-state-police-say-n917541,,,1
1049091862835998720,fl511_panhandl,2018-10-08 00:19:25+00:00,"New: Planned construction in Gadsden on I-10 east at MM 175, left lane blocked. Last updated at 08:18:47PM. #fl511 http://fl511.com/EventDetails/District%203-CHP/63428",#fl511,,1
1049086999901216770,WJHG_TV,2018-10-08 00:00:06+00:00,Make sure to download the WJHG Weather App today to receive instant weather notifications and custom forecast videos for iPhone & Android. https://itunes.apple.com/us/app/wjhg-weather/id1358847597?mt=8 https://play.google.com/store/apps/details?id=com.wjhg.android.weather,,,1
1049070857899954184,WJHG_TV,2018-10-07 22:55:57+00:00,Gulf County has declared a local state of emergency in anticipation of Tropical Storm Michael. They are urging residents to start taking precautions to protect life and property.,,,1
1049044317103427585,WJHG_TV,2018-10-07 21:10:30+00:00,The timing of the winds right now appears to be with tropical storm force winds moving in Wednesday AM with the worst of the conditions Wednesday afternoon. Still a lot of time to watch this storm and the track will likely change in the coming days.,,,1
1049042809255354369,WJHG_TV,2018-10-07 21:04:30+00:00,4pm Update from NHC... Michael now a 50mph tropical storm. Forecast to move toward the northern Gulf Coast by Wednesday as a 100mph Category 2 Hurricane.,,,1
1049012488837246977,WJHG_TV,2018-10-07 19:04:01+00:00,A new advisory has been issued for Northwest Florida from your Local Weather Authority...,,,1
1049012165288628224,WJHG_TV,2018-10-07 19:02:44+00:00,A new advisory has been issued for Northwest Florida from your Local Weather Authority...,,,1
1049011847981150209,WJHG_TV,2018-10-07 19:01:28+00:00,A new advisory has been issued for Northwest Florida from your Local Weather Authority...,,,1
1049008422631477248,WJHG_TV,2018-10-07 18:47:52+00:00,Catch up with the latest on Tropical Storm Michael from our Noon Facebook Live chat we did...,,,1
1048976855494270976,fl511_panhandl,2018-10-07 16:42:26+00:00,"Cleared: Crash in Holmes on SR-79 south at I-10, right lane blocked. Last updated at 12:13:43PM.",,,1
