id,username,date,text,hashtags,geo,traffic
1051605412435386368,oldcrowcrafts,2018-10-14 22:47:22+00:00,"Usually, this is because I am tired and it has been a long day dealing with #kids, post-#HurricaneMichael stuff (hubby does #storm #recovery work), and now hubby's radiator blew on his work van while in a #hurricane damaged area. *sigh* Yep, I'm #emotionally #exhausted right now.",#kids #HurricaneMichael #storm #recovery #hurricane #emotionally #exhausted,,0
1051605053415542784,CarolBarryCPLP,2018-10-14 22:45:57+00:00,"Heroes in Lynn Haven, FL include the police, whose own homes have been destroyed by #HurricaneMichael, have shown up to work saying the people of their community have needs greater than their own. #heroes #service #TakeCareOfYourNeighbors",#HurricaneMichael #heroes #service #TakeCareOfYourNeighbors,,0
1051605046406864901,CellTowerLeases,2018-10-14 22:45:55+00:00,Damaged #SBACommunications monopole #CellTower at 280 Commercial Avenue #PanamaCity FL #HurricaneMichael ,#SBACommunications #CellTower #PanamaCity #HurricaneMichael,,0
1051605036399251457,CityofKissimmee,2018-10-14 22:45:53+00:00,"When catastrophic storms such as #HurricaneMichael hit, basic local emergency services can quickly become overwhelmed and unable to handle routine calls serviced on a daily basis. We’re proud of our @KissimmeeFire crew and the assistance they’re providing.",#HurricaneMichael,,0
1051604966601834497,WFLAAvery,2018-10-14 22:45:36+00:00,For those asking about inmates affected by #HurricaneMichael http://www.dc.state.fl.us/index.html,#HurricaneMichael,,0
1051604833659043840,CkitOutPassitON,2018-10-14 22:45:04+00:00, Weather Terrorism #HurricaneMichael A #Geoengineered Storm #NEXRAD #HARRP Stations Used to Create &amp; Steer the Storm #FloridaStrong #WeatherWars #ClimateChange #Chemtrails #AI #IoT #Security #infosec,#HurricaneMichael #Geoengineered #NEXRAD #HARRP #FloridaStrong #WeatherWars #ClimateChange #Chemtrails #AI #IoT #Security #infosec,,0
1051604807910346753,TransistorTech,2018-10-14 22:44:58+00:00,In the aftermath of #HurricaneMichael we will be offering free technical and communications support to small businesses in #PanamaCityFL w/ 25 or fewer employees. Contact us at support@transistorpc.com and we will work to get you up and running as soon as possible.,#HurricaneMichael #PanamaCityFL,,0
1051604733620867073,leia,2018-10-14 22:44:41+00:00,Tarp sale at @TractorSupply. May end today. #HurricaneMichael @NewsCarolyn,#HurricaneMichael,,0
1051604707574132738,GinaM121,2018-10-14 22:44:34+00:00,"Lyndon Johnson control the weather, to control the world ! 1962 https://youtu.be/qKB4L6r17FE via @YouTube Was #HurricaneMichael produced by the machine that controls the weather???",#HurricaneMichael,,0
1051604654000357376,nichole_grady,2018-10-14 22:44:22+00:00,Unexceptionable! I’m guilty BUT #HurricaneMichael Survivors should not be putting themselves in emergency personnel way to get a #VerizonWireless signal @KateHarrisJay @HansVestberg_ @diegoscotti @russpreite,#HurricaneMichael #VerizonWireless,,0
1051604646563725312,JahNestaWailer,2018-10-14 22:44:20+00:00,What Trump supporters believes he's doing after Hurricane Michael vs what he's actually doing. #HurricaneMichael ,#HurricaneMichael,,0
1051604641195077632,PDC_Global,2018-10-14 22:44:18+00:00,Several states continue to be adversely affected by power outages in the wake of #HurricaneMichael. @PDC_Global's analysis of the situation is attached.,#HurricaneMichael,,0
1051604617560121344,CodeRed001Blue,2018-10-14 22:44:13+00:00,"#HurricaneMichael was the 4th most intense storm to make landfall in the U.S. since 1851, when weather data recording began. We are proud of the @ForestService employees involved with hurricane monitoring and recovery.",#HurricaneMichael,,0
1051604514216845312,jonathanpatz,2018-10-14 22:43:48+00:00,#ClimateFacts: #HurricaneMichael Hits https://youtu.be/Xd8UcOqEZx8 via @YouTube,#ClimateFacts #HurricaneMichael,,0
1051604441043005441,RainMaki,2018-10-14 22:43:31+00:00,#WorldNewsTonight did y'all know #Trump was golfing today in light of the tragedy unfolding in #Florida as a result of #HurricaneMichael @ABC @ABCPolitics,#WorldNewsTonight #Trump #Florida #HurricaneMichael,,0
1051604378388287488,CEDRdigital,2018-10-14 22:43:16+00:00,#Bay County #Florida #HurricaneMichael ,#Bay #Florida #HurricaneMichael,,0
1051604152797806592,tightline88,2018-10-14 22:42:22+00:00,Maybe @ICEgov will give back the $10 million that Trump had transferred from @fema. I'll bet the #HurricaneMichael victims could use it right about now. How about it @realDonaldTrump? Shouldn't their well being be more important than another golf outing https://www.politifact.com/truth-o-meter/statements/2018/sep/13/jeff-merkley/yes-10-million-were-transferred-fema-ice/,#HurricaneMichael,,0
1051604120644120576,CEDRdigital,2018-10-14 22:42:14+00:00,#PontaVerda here's way to help your neighbors to the west in the #FloridaPanhandle #HurricaneMichael ,#PontaVerda #FloridaPanhandle #HurricaneMichael,,0
1051603996367101960,MikeFirstAlert,2018-10-14 22:41:45+00:00,"#firstalertwx #HurricaneMichael - ""Buresh Blog"": https://bit.ly/2yCxGeA - the in's &amp; out's of forecasting a true monster @WOKVNews",#firstalertwx #HurricaneMichael,,0
1051603894760075276,BobbiFotsch,2018-10-14 22:41:21+00:00,"Shelter #animals impacted by #HurricaneMichael brought to #Pensacola: It's heartbreaking for everyone involved and for the #pets as well. They get stuck and have nowhere to go, just like the people do.”",#animals #HurricaneMichael #Pensacola #pets,,0
1051603823729487872,MyNews13,2018-10-14 22:41:04+00:00,"#HurricaneMichael | An aerial view of the devastation the storm left behind in Mexico Beach, Florida. How to help hurricane victims: http://specne.ws/KRJvSk",#HurricaneMichael,,0
1051603794914619392,NussbaumCenter,2018-10-14 22:40:57+00:00,Is your home office offline due to #hurricanemichael? FREE co-working space in our Break Room. M-F from 8-5. #businessisbuilthere #Mindset #Hustle #BusinessOwner #Coaching #BeYourOwnBoss #Motivate #success,#hurricanemichael #businessisbuilthere #Mindset #Hustle #BusinessOwner #Coaching #BeYourOwnBoss #Motivate #success,,0
1051603722692960257,mildredreal,2018-10-14 22:40:39+00:00,Huracanes y Cambio Climático una pócima destructiva #HurricaneMichael #HurricaneFlorence #SalvemosElPlaneta,#HurricaneMichael #HurricaneFlorence #SalvemosElPlaneta,,0
1051603722659344384,CityofKissimmee,2018-10-14 22:40:39+00:00,Tonight @KissimmeeFire crews remain deployed in the Panhandle to help with recovery following #HurricaneMichael. ,#HurricaneMichael,,0
1051603368123293699,jftaveira1993,2018-10-14 22:39:15+00:00,The hunt for missing people turns into hunting for dead bodies following the aftermath of #HurricaneMichael that tore through the #FloridaPanhandle.,#HurricaneMichael #FloridaPanhandle,,0
1051603261231427585,USFSRegion8,2018-10-14 22:38:49+00:00,"#HurricaneMichael was the 4th most intense storm to make landfall in the U.S. since 1851, when weather data recording began. We are proud of the @ForestService employees involved with hurricane monitoring and recovery.",#HurricaneMichael,,0
1051603174656790530,Ranzabar4000,2018-10-14 22:38:29+00:00,#MexicoBeach @gop and Trumpturds love Love LOVE watching people suffer. #HurricaneMichael,#MexicoBeach #HurricaneMichael,,0
1051603101843681282,sfdb,2018-10-14 22:38:11+00:00,"""The house was fashioned from poured concrete, reinforced by steel cables and rebar, with additional concrete bolstering the corners of the house. The space under the roof was minimized so that wind could not sneak in underneath and lift it off."" #HurricaneMichael ",#HurricaneMichael,,0
1051603074744238080,barry_sproles,2018-10-14 22:38:05+00:00,Publix for the post #hurricanemichael win.,#hurricanemichael,,0
1051602982255689729,TRAEABN,2018-10-14 22:37:43+00:00,Luv Your People... We Are One @reliefgang #KingTruth #FloridaLove #HurricaneMichael https://www.instagram.com/p/Bo7jheBHEeJ/?utm_source=ig_twitter_share&amp;igshid=1l07mssyrd7rw,#KingTruth #FloridaLove #HurricaneMichael,,0
1051602977516072965,TracieLVaughn,2018-10-14 22:37:42+00:00,"#HurricaneMichael #Victims VITAL HELP INFORMATION Please read the following. I compressed it &amp; screen shot so I could tweet it here for all. Please #Retweet for those in need as @realDonaldTrump gave @FEMA money to others, &amp; these people lack assistance otherwise.",#HurricaneMichael #Victims #Retweet,,0
1051602905604734976,Jasamsdestiny,2018-10-14 22:37:25+00:00,Food & Water Distribution #TerrellCounty 638 Forreester Drive Southeast #Dawson #HurricaneMichael #Michael #disasterrelief #Georgia,#TerrellCounty #Dawson #HurricaneMichael #Michael #disasterrelief #Georgia,,0
1051602904434511872,Jasamsdestiny,2018-10-14 22:37:24+00:00,Food & Water Distribution #RandolphCounty 123 North Webster St #Cuthbert #SeminoleCounty (7 a.m. to 7 p.m.) 3041 Town &amp; Country Rd #Donaldsonville #HurricaneMichael #Michael #disasterrelief #Georgia,#RandolphCounty #Cuthbert #SeminoleCounty #Donaldsonville #HurricaneMichael #Michael #disasterrelief #Georgia,,0
1051602903130083328,Jasamsdestiny,2018-10-14 22:37:24+00:00,Food & Water Distribution Lee/Terrell Counties Oakland Library 445 Oakland Parkway #Leesburg #MillerCounty Miller County High School 96 Perry Dr #Colquitt #HurricaneMichael #Michael #disasterrelief #Georgia,#Leesburg #MillerCounty #Colquitt #HurricaneMichael #Michael #disasterrelief #Georgia,,0
1051602900538023936,Jasamsdestiny,2018-10-14 22:37:23+00:00,Food & Water Distribution #DecaturCounty ​(8 a.m. to 6 p.m.) Southern Regional Technical College 2500 E. Shotwell St #Bainbridge #EarlyCounty (8 a.m. to 6 p.m.) Abraham Baldwin Agricultural College 40 Harold Ragan Dr #Blakely #HurricaneMichael #Michael #disasterrelief #Georgia,#DecaturCounty #Bainbridge #EarlyCounty #Blakely #HurricaneMichael #Michael #disasterrelief #Georgia,,0
1051602899233660928,Jasamsdestiny,2018-10-14 22:37:23+00:00,Food & Water Distribution #ClayCounty 129 Wilson St #Fort Gaines #DoughertyCounty (10 a.m. to 5 p.m.) Old Winn Dixie parking lot 2424 Sylvester Rd #Albany #HurricaneMichael #Michael #disasterrelief #Georgia,#ClayCounty #Fort #DoughertyCounty #Albany #HurricaneMichael #Michael #disasterrelief #Georgia,,0
1051602898025676801,Jasamsdestiny,2018-10-14 22:37:23+00:00,More Counties have added Food & Water Distribution sites in #GA #BakerCounty 3119 Newton Highway #Newton #CalhounCounty 29040 North Bermuda Street #Morgan #HurricaneMichael #Michael #disasterrelief #Georgia,#GA #BakerCounty #Newton #CalhounCounty #Morgan #HurricaneMichael #Michael #disasterrelief #Georgia,,0
1051602821630578688,HipHopMarijuana,2018-10-14 22:37:05+00:00,#hurricaneMichael #Florida #HURRICANE http://HurricaneREFUGEES.com #DOMAINNAME,#hurricaneMichael #Florida #HURRICANE #DOMAINNAME,,0
1051602820787568643,theRealDWicks,2018-10-14 22:37:04+00:00,"#HurricaneMichael, #algae crisis tests resiliency of Florida tourism business https://www.usatoday.com/story/news/nation-now/2018/10/14/hurricane-michael-florida-tourism-industry-resiliency-tested-storm-water-quality-crises/1641049002/ via @USATODAY",#HurricaneMichael #algae,,0
1051602724230316033,SSNBubblehead,2018-10-14 22:36:41+00:00,I'm contemplating take out. The alternative is starvation. I'm grateful I have choices. #HurricaneMichael #PanamaCity #MexicoBeachStrong #mariana,#HurricaneMichael #PanamaCity #MexicoBeachStrong #mariana,,0
1051602718303891457,ElectriCitiesNC,2018-10-14 22:36:40+00:00,Crews from #Tarboro working hard to restore power in Virginia after #HurricaneMichael. #MutualAid #PublicPower,#Tarboro #HurricaneMichael #MutualAid #PublicPower,,0
1051602653891973120,nichole_grady,2018-10-14 22:36:25+00:00,Roll Tide Kate Please keep working to get signals repaired for the #LynnHaven #Southport #Springfield #Callaway #CedarGrove #Cove #StAndrews #Parker #Milville #PanamaCity and surrounding areas #HurricaneMichael,#LynnHaven #Southport #Springfield #Callaway #CedarGrove #Cove #StAndrews #Parker #Milville #PanamaCity #HurricaneMichael,,0
1051602551345479681,VerizonNews,2018-10-14 22:36:00+00:00,UPDATE: #HurricaneMichael network updates ,#HurricaneMichael,,0
1051602517300310016,hurricanemich,2018-10-14 22:35:52+00:00,"It’s not a goodbye, it’s a see you later. #HurricaneMichael ",#HurricaneMichael,,0
1051602451613114373,SaucedbySally,2018-10-14 22:35:36+00:00,"““I believe the planet’s getting warmer and the storms are getting stronger,” said Mr. King, 68, an attorney. “We didn’t used to have storms like this. So people who live on the coast have to be ready for it.” #climatebreakdown #HurricaneMichael https://www.nytimes.com/2018/10/14/us/hurricane-michael-florida-mexico-beach-house.html",#climatebreakdown #HurricaneMichael,,0
1051602361880375297,HeatherMellet,2018-10-14 22:35:15+00:00,"⁦@RonDeSantisFL⁩ ‘s mentor, Trump, Transferred $9.8 Million From #FEMA To ICE : NPR #HurricaneMichael #SorryFlorida #FlaPol https://www.npr.org/2018/09/12/647021316/trump-administration-transferred-9-8-million-from-fema-to-ice",#FEMA #HurricaneMichael #SorryFlorida #FlaPol,,0
1051602257664446464,ATFHQ,2018-10-14 22:34:50+00:00,Federal law enforcement agencies that are part of #ESF13 continue to support our public safety partners in wide area searches during the relief efforts of #HurricaneMichael. The latest safety updates can be found @fema and @femaregion4.,#ESF13 #HurricaneMichael,,0
1051602140324605954,JimmyMac3,2018-10-14 22:34:22+00:00,And we have already been out of power and running water for 5 days. Thanks #HurricaneMichael ,#HurricaneMichael,,0
1051602047458570241,MikeSparksZhzZ,2018-10-14 22:34:00+00:00,@iiiorg: #Residents and #business owners in designated areas who have sustained #flood losses can begin applying for @fema assistance. Check here for more information on how to file a claim: https://buff.ly/2QySE63 @FEMA_Dan #HurricaneMichael #Michael #… https://buff.ly/2RISc5U,#Residents #business #flood #HurricaneMichael #Michael,,0
1051601917024063490,CellTowerLeases,2018-10-14 22:33:29+00:00,"#AmericanTower monopole at 115 West 34th Court #PanamaCity, FL - #CellTower built like a tank. #HurricaneMichael ",#AmericanTower #PanamaCity #CellTower #HurricaneMichael,,0
1051601761222443008,RaysCommunity,2018-10-14 22:32:52+00:00,"What a day. Thank you so much for your incredible support and generous donations for those affected by #HurricaneMichael. We are back at it tomorrow, from 6:00 am - 6:00 pm. We’re so grateful for you all! #RaysUp",#HurricaneMichael #RaysUp,,0
1051601615998701569,birdgarden,2018-10-14 22:32:17+00:00,You can always count on FEMA because they’ll always let you down. #HurricaneMichael #PuertoRico #VoteThemAllOut,#HurricaneMichael #PuertoRico #VoteThemAllOut,,0
1051601566527033348,SalArmyFlorida,2018-10-14 22:32:05+00:00,"More HOPE is on the way! The #SalvationArmy has deployed 43 mobile feeding units (canteens) and 4 @PolarisORV vehicles to serve men, women, and children impacted by #HurricaneMichael across the Florida Panhandle. http://www.SalvationArmyFlorida.org/Michael",#SalvationArmy #HurricaneMichael,,0
1051601494099791872,neenerbuzz99,2018-10-14 22:31:48+00:00,#HurricaneMichael ,#HurricaneMichael,,0
1051601271172534272,MissEryn,2018-10-14 22:30:55+00:00,You @realDonaldTrump see this as the best use of your time? @funder reminded me that this is the 159th day at one of your golf clubs. People in parts of Florida that lost everything to #HurricaneMichael Their President is supposed to tell the country we will get through this. ,#HurricaneMichael,,0
1051601252101033984,nichole_grady,2018-10-14 22:30:50+00:00,As stated in this #VerizonWireless #HurricaneMichaelupdate 99% of Georgia and 97% of Florida customers signals have been restored is misleading. The Metro areas of #Atlanta #Miami #Orlando are NOT the focus of restoring #HurricaneMichael Survivors means to communicate,#VerizonWireless #HurricaneMichaelupdate #Atlanta #Miami #Orlando #HurricaneMichael,,0
1051601146811432960,FLGuard,2018-10-14 22:30:25+00:00,#Guardsmen perform aerial recon of #FloridaPanhandle to get supplies in after #HurricaneMichael @USNationalGuard @fema @DeptofDefense,#Guardsmen #FloridaPanhandle #HurricaneMichael,,0
1051601133616209921,transadvocate,2018-10-14 22:30:22+00:00,"If you or someone you know is #trans, #genderqueer, or #intersex and are a victim of #HurricaneMichael, get help here: http://tdrfund.com",#trans #genderqueer #intersex #HurricaneMichael,,0
1051601045128851456,N4Neighbors,2018-10-14 22:30:01+00:00,"We’re #grateful to @LiteMiami, @thebeachmiami, @790TheTicket &amp; @1043theshark for spreading the word about our #HurricaneMichael fund. #Donate to help our #GulfCoast neighbors access #DisasterRecovery via @FarmShareFL: http://bit.ly/HurricaneMichaelN4N #Neighbors4Neighbors",#grateful #HurricaneMichael #Donate #GulfCoast #DisasterRecovery #Neighbors4Neighbors,,0
1051600966653489152,FCC,2018-10-14 22:29:42+00:00,The FCC has released its Hurricane Michael communications status report for 10/14: https://go.usa.gov/xP5yV #Michael #HurricaneMichael #PublicSafety,#Michael #HurricaneMichael #PublicSafety,,0
1051600956486508544,zappenator,2018-10-14 22:29:40+00:00,Hey #blakebortles why are u not raising money for #HurricaneMichael survivors #schmuck follow #jjwatt @Doug__McKain @kelli_mckain @NFL,#blakebortles #HurricaneMichael #schmuck #jjwatt,,0
1051600787242139648,BN9,2018-10-14 22:29:00+00:00,"VIDEO | #HurricaneMichael devastated the Florida Panhandle. Mexico Beach was one of the hardest hit areas, with homes and businesses left in ruin. How to help hurricane victims: http://specne.ws/E3XQvE",#HurricaneMichael,,0
1051600786772262912,Hobie_SHRED,2018-10-14 22:29:00+00:00,"Screwing around with Kanye, holding rallies, and today playing golf while Florida suffers. What would be the outrage level on @FoxNews had @BarackObama done this? #HurricaneMichael",#HurricaneMichael,,0
1051600559596298241,SavannahCorps,2018-10-14 22:28:05+00:00,"Tony Fleeger, emergency management spec., addresses members of the district’s Temporary Emergency Power Planning & Response Team before their deployment to help restore power in Albany, Ga., after #HurricaneMichael. 13 @SavannahCorps employees volunteered to aid in the recovery.",#HurricaneMichael,,0
1051600550947639296,BakersRelay,2018-10-14 22:28:03+00:00,#HurricaneMichael #TSMichael #Michael Heads up folks,#HurricaneMichael #TSMichael #Michael,,0
1051600394068082689,NexusOfFire,2018-10-14 22:27:26+00:00,#HurricaneMichael #Hurricane #Florida #Panhandle #FloridaPanhandle,#HurricaneMichael #Hurricane #Florida #Panhandle #FloridaPanhandle,,0
1051600358005514250,BakersRelay,2018-10-14 22:27:17+00:00,#HurricaneMichael #TSMichael #Michael,#HurricaneMichael #TSMichael #Michael,,0
1051600150991446016,PowerOutage_us,2018-10-14 22:26:28+00:00,"342k #PowerOutages remain from #HurricaneMichael. 170k customers out in #Florida, 59k out in #Georgia, 57k out in #Virginia, and 56k out in #NorthCarolina. Check out https://poweroutage.us/ for #PowerOutage details.",#PowerOutages #HurricaneMichael #Florida #Georgia #Virginia #NorthCarolina #PowerOutage,,0
1051600133266268160,amlikethewind,2018-10-14 22:26:24+00:00,"Even when power gets restored finding fuel will still be a problem around Panama City, FL. Here’s why. @weatherchannel #hurricanemichael @Lynn Haven, Florida https://www.instagram.com/p/Bo7iOiGAHhq/?utm_source=ig_twitter_share&amp;igshid=y6sirhl5w56a",#hurricanemichael,,0
1051600094108246016,admit2sin,2018-10-14 22:26:14+00:00,"Among the Ruins of #MexicoBeach Stands One House, Built ‘For the Big One’ #HurricaneMichael https://nyti.ms/2yEyPCp",#MexicoBeach #HurricaneMichael,,0
1051600068380434434,nichole_grady,2018-10-14 22:26:08+00:00,@WDHN @cbs42feed @WVTM13 @FoxNews @WBRCnews @WCTV @abc27 @FOX49 #HurricaneMichael,#HurricaneMichael,,0
1051600044133163008,Jr3597,2018-10-14 22:26:02+00:00,"#Florida #FloridaPanhandle Price gouging is against the law during a disaster event To submit a complaint, use http://www.myfloridalegal.com/Contact.nsf/PriceGouging!OpenForm #HurricaneMichael #Michael #HuracánMichael #Resources #DisasterAssistTeam",#Florida #FloridaPanhandle #HurricaneMichael #Michael #Hurac #Resources #DisasterAssistTeam,,0
1051599927019806720,everythingoes99,2018-10-14 22:25:35+00:00,This article is great. Saved it. Thanks for sharing good stuff that I’ve missed. The past week seems like a century. #HurricaneMichael,#HurricaneMichael,,0
1051599830890541057,savannahenwfdn,2018-10-14 22:25:12+00:00,Fantastic news #HurricaneMichael #PanamaCityFL #FloridaStrong,#HurricaneMichael #PanamaCityFL #FloridaStrong,,0
1051599726393491463,CEDRdigital,2018-10-14 22:24:47+00:00,#Dougherty County #Georgia #Albany #HurricaneMichael https://www.facebook.com/DoCoEMA/photos/a.374024209622967/716211635404221/?type=3&amp;theater,#Dougherty #Georgia #Albany #HurricaneMichael,,0
1051599679492886529,nichole_grady,2018-10-14 22:24:36+00:00,@CNN @AC360 @donlemon @MSNBC @ABC @NPR @weatherchannel @WSJ @guardian @ariannahuff @BuzzFeed @HuffPost #HurricaneMichael,#HurricaneMichael,,0
1051599541127008256,NWFLOA,2018-10-14 22:24:03+00:00,"Just so you know, if our friends hadn't had AT&T today, they wouldn't have been able to reach out to us for help & get us to come in and take their 70+ yr old father to the hospital. #HurricaneMichael",#HurricaneMichael,,0
1051599523330560000,catslazzy,2018-10-14 22:23:58+00:00,"If you are in the Panhandle, tune into your local #iHeartRadio station at the top of every hour for important #HurricaneMichael relief info. These stations have partnered with FLSERT to broadcast information for survivors who may not have access to other communications.",#iHeartRadio #HurricaneMichael,,0
1051599468834029568,frobelcat,2018-10-14 22:23:45+00:00,Have been waiting now 18 min to talk to someone @COTNews call center. It’s day 5 and this is very telling that #TLH has no clue. #HurricaneMichael #COTElectricShowUp #WhereIsOurPowerCOT,#TLH #HurricaneMichael #COTElectricShowUp #WhereIsOurPowerCOT,,0
1051599137542684672,Texastweetybird,2018-10-14 22:22:26+00:00,Nearly Two-Dozen F-22 Stealth Fighters Unaccounted For After #HurricaneMichael https://www.teaparty.org/nearly-two-dozen-f-22-stealth-fighters-unaccounted-hurricane-michael-328605/#.W8PBlduJ_4M.twitter,#HurricaneMichael,,0
1051599116088815616,JBedellWHIO,2018-10-14 22:22:21+00:00,The @POTUS will see some of the damage from #HurricaneMichael for himself Monday. @whiotv @WHIORadio https://www.whio.com/news/national-govt--politics/president-trump-see-hurricane-damage-florida-georgia/FMOtX7WbzHxgu9ZP92l6EJ/,#HurricaneMichael,,0
1051599112309592064,NAVEEDRBHATTI,2018-10-14 22:22:20+00:00,"#HurricaneMichael, algae crisis tests resiliency of #Florida tourism business https://www.usatoday.com/story/news/nation-now/2018/10/14/hurricane-michael-florida-tourism-industry-resiliency-tested-storm-water-quality-crises/1641049002/ via @usatoday",#HurricaneMichael #Florida,,0
1051599002418974720,BakersRelay,2018-10-14 22:21:54+00:00,#HurricaneMichael #TSMichael #Michael,#HurricaneMichael #TSMichael #Michael,,0
1051598997306138629,everythingoes99,2018-10-14 22:21:53+00:00,"I’ve been out of the loop cleaning up after #HurricaneMichael - finally have electricity. No internet yet. Still we came out ok but I have survivors’ guilt bc I know &amp; love the towns wiped off the map well. The rest of country has moved on I know, but it’ll be yrs here.",#HurricaneMichael,,0
1051598983334899715,B18372208,2018-10-14 22:21:50+00:00,"#RickScott #billnelson #HurricaneMichael #agpambondi #flgovscott #cnn Not only are there prisons here that are being told to drink this water, but there are many others!!! We want answers. Why are they not being given clean bottles of water? Being made to drink this water.",#RickScott #billnelson #HurricaneMichael #agpambondi #flgovscott #cnn,,0
1051598869551833088,jpetkfull,2018-10-14 22:21:22+00:00,Very bad explosion/ fire on i10 EB just before hwy 90 Falmouth @MyFDOT #HurricaneMichael – at Suwannee River,#HurricaneMichael,,0
1051598766195773441,BakersRelay,2018-10-14 22:20:58+00:00,#HurricaneMichael #TSMichael #Michael,#HurricaneMichael #TSMichael #Michael,,0
1051598766179012609,AbundantGuide,2018-10-14 22:20:58+00:00,"Throughout the Southeast the pace of restoring power slows a bit as crews continue to work on the more difficult problems of the #PowerOutages of #HurricaneMichael. 440,000 customers without power Sunday morning ",#PowerOutages #HurricaneMichael,,0
1051598757391941634,lopezgovlaw,2018-10-14 22:20:56+00:00,#HuricaneMichael RT @creeden35: #NotMyPresident #NotMyPresident #HuricaneMichael #HurricaneMichael ,#HuricaneMichael #NotMyPresident #NotMyPresident #HuricaneMichael #HurricaneMichael,,0
1051598750471348225,PolBrief,2018-10-14 22:20:54+00:00,"Democrat Bill Nelson sends an impassioned email asking for hurricane relief funds, but the link is to a fundraising site for a Liberal PAC. Pretty low, even for a Democrat. #hurricanemichael #billnelson #rickscott",#hurricanemichael #billnelson #rickscott,,0
1051598648533020673,BakersRelay,2018-10-14 22:20:30+00:00,#HurricaneMichael #TSMichael #Michael,#HurricaneMichael #TSMichael #Michael,,0
1051598580413329408,JBedellWHIO,2018-10-14 22:20:13+00:00,#OHTF1 is sending more team members (on two legs and four) to Florida to help with #HurricaneMichael relief. @whiotv @WHIORadio,#OHTF1 #HurricaneMichael,,0
1051598572276330498,katiegilhooly,2018-10-14 22:20:12+00:00,Panama City Marina completely destroyed #HurricaneMichael #PanhandleStrong,#HurricaneMichael #PanhandleStrong,,0
1051598541611720705,DianeShears,2018-10-14 22:20:04+00:00,"""The only record broken last week by Hurricane Michael was the hyperbole!"" Dr Tim Ball Radio CFRA Interview Exposes Hurricane Climate Stories | PSI Intl https://principia-scientific.org/dr-tim-ball-radio-interview-exposes-hurricane-climate-stories/?utm_source=feedburner&amp;utm_medium=email&amp;utm_campaign=Feed%3A+psintl+%28Principia+Scientific+Intl+-+Latest+News%29 #cdnpoli #onpoli #TOpoli #ClimateAlarmism #HurricaneMichael @GreenpeaceCA #NOAA @globeandmail",#cdnpoli #onpoli #TOpoli #ClimateAlarmism #HurricaneMichael #NOAA,,0
1051598527145492480,ChkUOut,2018-10-14 22:20:01+00:00,"No food, no FEMA, hurricane Michael survivors are furious! Meanwhile, #45 spending his day golfing! #HurricaneMichael ",#HurricaneMichael,,0
1051598429670055936,SusanDanzig219,2018-10-14 22:19:38+00:00,Talk is cheap. This requires action. #hurricanemichael,,,0
1051598424947220480,JesusReproduced,2018-10-14 22:19:36+00:00,10/10/18 Hurricane Michael: INSIDE THE EYE!!! https://youtu.be/H-iRXYRRGXQ via @YouTube #HURRICANEMICHAEL,#HURRICANEMICHAEL,,0
1051598410946699265,supa_zoe,2018-10-14 22:19:33+00:00,I got power!!!!!! #HurricaneMichael,#HurricaneMichael,,0
1051598364608012288,TheAtteroDevice,2018-10-14 22:19:22+00:00,"Bread aisle, deli meat, chip aisle, sports drinks aisles all almost empty 40 miles north in Dothan, AL @Walmart because of everyone from Marianna &amp; Jackson County buying supplies after #HurricaneMichael ",#HurricaneMichael,,0
1051598345179938817,JasonDottley,2018-10-14 22:19:17+00:00,"I've posted updates re: surviving #HurricaneMichael inside @baymedicalctr #hospital and following mom who is now a medical evacuee in #Mobile on my facebook http://www.facebook.com/jasondottley2 Video, Pics and the Horrifying Story covered in several posts",#HurricaneMichael #hospital #Mobile,,0
1051598319460462599,savannahenwfdn,2018-10-14 22:19:11+00:00,Photog @MichaelSnwfdn and I took a trip to #PanamaCity on Friday to deliver supplies and report on the damage after #HurricaneMichael. Read about what we saw @nwfdailynews https://bit.ly/2CJoKbM @NickTNWFDN #PanamaCityBeach #PanamaCityFL #FloridaStrong #FloridaPanhandle #Florida,#PanamaCity #HurricaneMichael #PanamaCityBeach #PanamaCityFL #FloridaStrong #FloridaPanhandle #Florida,,0
1051598281648889856,Teniqua_Smith,2018-10-14 22:19:02+00:00,Keep my family in your thoughts and prayers. Worst #Hurricane I've ever experienced living in the panhandle. #HurricaneMichael ,#Hurricane #HurricaneMichael,,0
1051598199436312581,PolBrief,2018-10-14 22:18:43+00:00,"ActBlue is a liberal political action committee (PAC). Pretty low, even for a Democrat. I gotta think this will be the nail in the coffin of your 2018 campaign. #hurricanemichael",#hurricanemichael,,0
1051597955503779841,trekkerteach12,2018-10-14 22:17:44+00:00,"Note: Since #HurricaneMichael devastated parts of the #FloridaPanhandle, @realDonaldTrump has held several campaign rallies and has gone golfing...again. So Wrong!",#HurricaneMichael #FloridaPanhandle,,0
1051597934167552001,KWUrgentUpdate,2018-10-14 22:17:39+00:00,"Florida: Our Duracell #PowerForward team is here and ready to distribute free batteries to help those impacted by #HurricaneMichael. We'll update TW and our FB page with location updates. — Duracell (Duracell) October 11, 2018",#PowerForward #HurricaneMichael,,0
